bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,333,9646,ssm,semn1250,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7449713"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Semnam_language"", ""label"": null}], ""meds"": [[""54594"", ""phonology_or_text"", 2009, 15, ""Niclas Burenhult and Claudia Wegener 2009""], [""160516"", ""wordlist_or_less"", 1906, 7, ""W. W. Skeat and C. O. Blagden 1906""]]}",5.27617,language,101.058,Eurasia,,Semnam,'Semnam [semn1250][ssm]-l-':1,12568
False,Spoken L1 Language,0,0,0,,351,12821,NOCODE_Sengmai,seng1275,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Sengmai"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Sengmai, an extinct Sak language of Myanmar documented by a wordlist in **hh:hew:McCulloch:Munnipore**, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (unless counted in the Lui [lba] entry, see above). See also: Lui [lba].""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q30301407"", ""label"": null}], ""meds"": [[""51830"", ""wordlist_or_less"", 1859, 10, ""McCulloch, W. 1859""]]}",24.945633,language,93.881401,Eurasia,,Sengmai,'Sengmai [seng1275]-l-':1,15446
False,Unattested,0,0,0,,204,204,std,sent1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5420"", ""label"": ""Sentinel""}, {""url"": ""https://www.wikidata.org/entity/Q568377"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sentinelese_language"", ""label"": null}], ""meds"": [[""312955"", ""wordlist_or_less"", 1994, 22, ""Singh, K. S. 1994""]]}",11.553,language,92.2534,Eurasia,,Sentinel,'Sentinel [sent1241][std]-l-':1,886
False,Spoken L1 Language,0,0,0,,351,7156,sez,sent1260,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7451223"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Senthang_language"", ""label"": null}], ""meds"": [[""551349"", ""grammar_sketch"", 2016, 103, ""Ngun Tin Par 2016""], [""139416"", ""wordlist_or_less"", 2001, 4, ""Khoi Lam Thang 2001""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""115954"", ""wordlist_or_less"", 1837, 1, ""Brown, Nathan 1837""]]}",21.8936,language,93.8087,Eurasia,,Senthang Chin,'Senthang Chin [sent1260][sez]-l-':1,9832
False,Spoken L1 Language,8,0,0,,273,14883,skr,sera1259,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/skr"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Saraiki_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sera1259"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q33902"", ""label"": null}], ""meds"": [[""568752"", ""grammar"", 2019, 216, ""Elena Bashir and Thomas J. Conners 2019""], [""160400"", ""grammar"", 1976, 208, ""Christopher Shackle 1976""], [""579320"", ""grammar"", 1974, 0, ""Bhatia, Motia Kumari 1974""], [""304634"", ""grammar_sketch"", 1972, 253, ""Christopher Shackle 1972""], [""117163"", ""grammar_sketch"", 1881, 193, ""O'Brien, Edward and Kaul, Hari Kishen 1881""], [""9998"", ""grammar_sketch"", 1849, 45, ""Richard Burton 1849""]]}",29.5534,language,71.906,Eurasia,,Saraiki,"('Bahawalpuri [baha1254]':1,'Derawali [dera1244]':1,'Jafri [jafr1238]':1,'Jangli [jang1253]':1,'Jatki [jatk1238]':1,'Multani [mult1243]':1,'Siraiki Hindki [sira1262]':1,'Thali [thal1241]':1)'Saraiki [sera1259][skr]-l-':1",17330
False,Spoken L1 Language,2,0,0,,351,4920,ksw,sgaw1245,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/ksw"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/S%27gaw_Karen_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sgaw1245"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ksg"", ""label"": ""Karen (Sgaw)""}, {""url"": ""https://www.wikidata.org/entity/Q56410"", ""label"": null}], ""meds"": [[""153666"", ""grammar"", 1961, 294, ""Jones, Jr., Robert B. 1961""], [""312329"", ""grammar"", 1958, 294, ""Jones, Jr., Robert B. 1958""], [""308560"", ""grammar"", 1897, 256, ""Wade, Jonathan 1897""], [""302699"", ""grammar"", 1846, 243, ""Francis Mason 1846""], [""56746"", ""wordlist_or_less"", 1798, 11, ""Buchanan, Francis 1798""]]}",17.9872,language,97.7126,Eurasia,,S'gaw Karen,"('Palakhi [pala1338]':1,'Panapu [pana1290]':1)'S''gaw Karen [sgaw1245][ksw]-l-':1",7219
False,Spoken L1 Language,2,0,0,,273,19750,sdb,shab1251,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3289596"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shabaki_language"", ""label"": null}], ""meds"": [[""478228"", ""phonology_or_text"", 2011, 21, ""Sultan, Abbas H. J. 2011""], [""478227"", ""phonology_or_text"", 2010, 19, ""Sultan, Abbas H. J. 2010""], [""476430"", ""phonology_or_text"", 2008, 0, ""Kakey\u012b, Herdew\u00eal 2008""], [""476744"", ""wordlist_or_less"", 1997, 10, ""Leezenberg, Michiel 1997""], [""304686"", ""wordlist_or_less"", 1989, 2, ""Joyce Blau 1989""], [""303349"", ""wordlist_or_less"", 1974, 12, ""A. Vinogradov 1974""]]}",36.375,language,43.144,Eurasia,,Shabaki,"('Chabak [chab1240]':1,'Sarli [sarl1241][sdf]':1)'Shabaki [shab1251][sdb]-l-':1",21445
False,Spoken L1 Language,0,0,0,,273,17633,srz,shah1253,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/9250"", ""label"": ""Shahmirzadi""}, {""url"": ""https://www.wikidata.org/entity/Q12953126"", ""label"": null}], ""meds"": [[""311766"", ""grammar_sketch"", 1982, 31, ""Vera S. Rastorgueva and D\u017eoy I. \u00c8del'man 1982""], [""318669"", ""grammar_sketch"", 1935, 17, ""Christensen, Arthur 1935""], [""553114"", ""wordlist_or_less"", 1922, 19, ""Valentin A. Zhukovskij 1922""]]}",35.778,language,53.32,Eurasia,,Shahmirzadi,'Shahmirzadi [shah1253][srz]-l-':1,19768
False,Spoken L1 Language,5,0,0,,273,21427,shm,shah1254,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7462280"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shahrudi_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_klr"", ""label"": ""Koluri""}], ""meds"": [[""314350"", ""grammar"", 2011, 156, ""Paul, Daniel 2011""], [""313527"", ""grammar_sketch"", 1978, 56, ""Gilbert Lazard 1978, 1979, 1979""], [""311426"", ""grammar_sketch"", 1959, 17, ""Yarshater, Ehsan 1959""]]}",36.7581,language,50.2074,Eurasia,,Shahrudi-Southern Talysh,"('Shali-Kolur [shal1243]':1,'Shandermani [shan1296]':1,('Massali [mass1260]':1,'Masulei [masu1234]':1)'Southern Talyshi [sout2639]':1)'Shahrudi-Southern Talysh [shah1254][shm]-l-':1",22856
False,Spoken L1 Language,3,0,0,,351,12669,jih,shan1274,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q25559440"", ""label"": null}], ""meds"": [[""472591"", ""phonology_or_text"", 2007, 21, ""Sun, Jackson T.-S. 2007""], [""549318"", ""wordlist_or_less"", 2000, 27, ""Hattaway, Paul 2000""]]}",32.225,language,102.63,Eurasia,,Stodsde,"('Dayili [dayi1243]':1,'Puxi [puxi1242]':1,'Zongke [zong1241]':1)'Stodsde [shan1274][jih]-l-':1",15281
False,Spoken L1 Language,2,0,0,,77,20087,shn,shan1277,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/shn"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shan_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/shan1277"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sha"", ""label"": ""Shan""}, {""url"": ""https://www.wikidata.org/entity/Q56482"", ""label"": null}], ""meds"": [[""37473"", ""grammar"", 1906, 276, ""Cushing, Josiah Nelson 1906""], [""89277"", ""grammar"", 1888, 0, ""Cushing, Josiah N. 1888""], [""312480"", ""wordlist_or_less"", 1858, 9, ""Bigandet, Paul Ambrose 1858""]]}",21.5995,language,98.0342,Eurasia,,Shan,"('Kokant Shan [koka1237]':1,'Tai Mao [taim1251]':1)'Shan [shan1277][shn]-l-':1",21694
False,Spoken L1 Language,2,0,0,,187,6333,shx,shee1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/1326"", ""label"": ""She""}, {""url"": ""https://www.wikidata.org/entity/Q2605689"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/She_language"", ""label"": null}], ""meds"": [[""132108"", ""grammar"", 1986, 133, ""Mao, Zongwu and Zhaoji, Meng 1986""], [""305198"", ""phonology_or_text"", 1982, 17, ""Mao, Zongwu and Meng, Chaoji 1982""]]}",23.0399,language,114.814,Eurasia,,She,"('Lianhua [lian1253]':1,'Luofu [luof1238]':1)'She [shee1238][shx]-l-':1",8954
False,Spoken L1 Language,3,0,0,,398,7389,shv,sheh1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5367"", ""label"": ""Jibbali""}, {""url"": ""https://www.wikidata.org/entity/Q33445"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shehri_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sheh1240"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_jib"", ""label"": ""Jibbali""}], ""meds"": [[""320141"", ""long_grammar"", 2014, 372, ""Aaron D. Rubin 2014""], [""306130"", ""grammar"", 1998, 203, ""Hofstede, Antje Ida 1998""], [""320420"", ""grammar_sketch"", 1937, 24, ""Bertram Thomas 1937""], [""158272"", ""grammar_sketch"", 1915, 0, ""Bittner, Maximilian 1915""], [""324135"", ""wordlist_or_less"", 1838, 60, ""Fresnel, Fulgence 1838""]]}",17.29154,language,53.99526,Eurasia,,Jibbali,"('Central Jibbali [cent2214]':1,'Kuria Muria [kuri1269]':1,'Western Jibbali [west2759]':1)'Jibbali [sheh1240][shv]-l-':1",10107
False,Spoken L1 Language,2,0,0,,273,14971,swv,shek1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3915429"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shekhawati_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_skw"", ""label"": ""Shekhawati""}], ""meds"": [[""578982"", ""grammar_sketch"", 1964, 220, ""Agrawal, Kailash Chandra [Kail\u0101\u015ba Candra Agrav\u0101la] and Din Dayalu Gupta 1964""], [""325293"", ""phonology_or_text"", 1898, 27, ""G. Macalister 1898""]]}",27.34,language,75.407,Eurasia,,Shekhawati,"('Jhunjhunu-Churu [jhun1238]':1,'Sikar [sika1258]':1)'Shekhawati [shek1243][swv]-l-':1",17456
False,Speech Register,0,0,0,,99,639,sth,shel1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/10893"", ""label"": ""Shelta""}, {""url"": ""https://www.wikidata.org/entity/Q36705"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shelta"", ""label"": null}], ""meds"": [[""416069"", ""grammar_sketch"", 1994, 28, ""Anthony P. Grant 1994""], [""304968"", ""wordlist_or_less"", 1937, 284, ""R. A. Stewart Macalister 1937""]]}",53.7907,language,-7.73983,Eurasia,,Shelta,'Shelta [shel1236][sth]-l-':1,2284
False,Spoken L1 Language,0,0,0,,351,9833,shl,shen1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q22074616"", ""label"": null}]}",22.1901,language,92.591,Eurasia,,Shendu,'Shendu [shen1247][shl]-l-':1,12781
False,Spoken L1 Language,3,0,0,,351,19890,xsr,sher1255,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/xsr"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/5690"", ""label"": ""Sherpa""}, {""url"": ""https://en.wikipedia.org/wiki/Sherpa_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sher1255"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_she"", ""label"": ""Sherpa""}, {""url"": ""https://www.wikidata.org/entity/Q36612"", ""label"": null}], ""meds"": [[""26504"", ""long_grammar"", 2008, 368, ""Graves, Thomas E. 2008""], [""123121"", ""long_grammar"", 2007, 368, ""Thomas E. Graves 2007""], [""100639"", ""grammar"", 2004, 132, ""Barbara Kelly 2004""], [""149023"", ""grammar_sketch"", 1975, 57, ""Sch\u00f6ttelndreyer, Burkhard 1975""], [""89001"", ""grammar_sketch"", 1973, 15, ""Sch\u00f6ttelndreyer, Burkhard and Pike, Kenneth L. 1973""], [""20839"", ""grammar_sketch"", 1972, 12, ""Sch\u00f6ttelndreyer, Burkhard and Pike, Kenneth L. 1972""], [""95257"", ""phonology_or_text"", 1969, 60, ""Gordon, Kent 1969""], [""78648"", ""wordlist_or_less"", 1909, 4, ""George A. Grierson 1909""]]}",27.674,language,86.9994,Eurasia,,Solu-Khumbu Sherpa,"('Khumbu [khum1246]':1,'Ramechap [rame1238]':1,'Solu [solu1238]':1)'Solu-Khumbu Sherpa [sher1255][xsr]-l-':1",21605
False,Spoken L1 Language,2,0,0,,351,4859,sdp,sher1257,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5689"", ""label"": ""Sherdukpen""}, {""url"": ""https://www.wikidata.org/entity/Q7494785"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sherdukpen_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_shd"", ""label"": ""Sherdukpen""}], ""meds"": [[""549666"", ""grammar_sketch"", 2015, 143, ""Fran\u00e7ois Jacquesson 2015""], [""113977"", ""grammar_sketch"", 1988, 86, ""Dondrup, Rinchin 1988""], [""314402"", ""wordlist_or_less"", 1954, 140, ""North East Frontier Agency 1954""]]}",27.0035,language,92.5799,Eurasia,,Sherdukpen,"('Rupa [rupa1234]':1,'Shergaon [sher1261]':1)'Sherdukpen [sher1257][sdp]-l-':1",7126
False,Spoken L1 Language,2,0,0,,351,7213,kip,shes1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12952622"", ""label"": null}], ""meds"": [[""46881"", ""phonology_or_text"", 1994, 7, ""Rempt, Boudewijn 1994""]]}",27.9437,language,82.6467,Eurasia,,Sheshi Kham,"('Jangkoti [jang1256]':1,'Tapnanggi [tapn1238]':1)'Sheshi Kham [shes1236][kip]-l-':1",9946
False,Spoken L1 Language,0,0,0,,398,13027,ssh,shih1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q56571"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shihhi_Arabic"", ""label"": null}], ""meds"": [[""468621"", ""grammar_sketch"", 2011, 104, ""Bernabela, Roy S. 2011""], [""64639"", ""wordlist_or_less"", 1904, 16, ""Jayakar, A. S. G. 1904""]]}",25.939,language,56.1711,Eurasia,,Shihhi Arabic,'Shihhi Arabic [shih1239][ssh]-l-':1,15620
False,Spoken L1 Language,20,0,0,,273,9409,scl,shin1264,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q1353320"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shina_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/shin1264"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sna"", ""label"": ""Shina""}], ""meds"": [[""581253"", ""long_grammar"", 1961, 531, ""Namus, Fradun-i-Zaman Mohammad Shuja 1961""], [""57065"", ""grammar"", 1924, 0, ""Bailey, T. Grahame 1924""], [""317666"", ""grammar_sketch"", 1899, 10, ""J. Wilson 1899""], [""318199"", ""phonology_or_text"", 1880, 11, ""John Biddulph 1880""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""]]}",34.6515,language,75.287,Eurasia,,Shina,"(('Astor [asto1243]':1,'Dras [dras1242]':1,'Gurezi [gure1252]':1,'Kharmangi [khar1285]':1,'Satpara [satp1241]':1)'Astori [asto1242]':1,('Chilas [chil1277]':1,'Darel [dare1241]':1,'Harban [harb1238]':1,'Sazin [sazi1238]':1,'Tangir [tang1331]':1)'Chilasi Kohistani [chil1276]':1,('Bagrote [bagr1244]':1,'Bunji [bunj1245]':1,'Gilgit [gilg1243]':1,'Haramosh [hara1257]':1,'Hunza-Nagar [hunz1246]':1,'Punial [puni1238]':1,'Rondu [rond1238]':1)'Gilgiti [gilg1242]':1)'Shina [shin1264][scl]-l-':1",12356
False,Spoken L1 Language,0,0,0,,351,4838,sxg,shix1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5431"", ""label"": ""Shixing""}, {""url"": ""https://www.wikidata.org/entity/Q56337"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shixing_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/shix1238"", ""label"": null}], ""meds"": [[""577686"", ""long_grammar"", 2014, 390, ""Sun, Hongkai 2014""], [""26965"", ""grammar_sketch"", 2009, 89, ""Katia Chirkova 2009""], [""309201"", ""grammar_sketch"", 1983, 8, ""Sun, Hongkai 1983""]]}",28.3895,language,100.4,Eurasia,,Shixing,'Shixing [shix1238][sxg]-l-':1,7093
False,Spoken L1 Language,0,0,0,,280,9465,sle,shol1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2061"", ""label"": ""Sholaga""}, {""url"": ""https://www.wikidata.org/entity/Q7500203"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sholaga_language"", ""label"": null}], ""meds"": [[""7631"", ""long_grammar"", 1968, 340, ""K. S. Gurubasave Gowda 1968""], [""65082"", ""wordlist_or_less"", 1909, 131, ""Thurston, Edgar 1909""], [""89140"", ""wordlist_or_less"", 1903, 4, ""Edgar Thurston 1903""]]}",11.9458,language,77.2211,Eurasia,,Sholaga,'Sholaga [shol1240][sle]-l-':1,12455
False,Spoken L1 Language,0,0,0,,,,sii,shom1245,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5146"", ""label"": ""Shom Peng""}, {""url"": ""https://www.wikidata.org/entity/Q1039346"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shompen_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_smp"", ""label"": ""Shompen""}], ""meds"": [[""162815"", ""wordlist_or_less"", 2003, 74, ""Chattopadhyay, Subhash Chandra and Asok Kumar Mukhopadhyay 2003""], [""111601"", ""wordlist_or_less"", 1875, 17, ""de R\u00f6epstorff, Ad. 1875""]]}",7.02099,language,93.8064,Eurasia,,Shom Peng,'Shom Peng [shom1245][sii]-l-':1,129
False,Spoken L1 Language,2,0,0,,220,9150,cjs,shor1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/cjs"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3048"", ""label"": ""Shor""}, {""url"": ""https://en.wikipedia.org/wiki/Shor_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_shr"", ""label"": ""Shor""}, {""url"": ""https://www.wikidata.org/entity/Q34139"", ""label"": null}], ""meds"": [[""569976"", ""long_grammar"", 1992, 320, ""\u00c8. F. \u010cispiyakov 1992""], [""108197"", ""long_grammar"", 1941, 309, ""Dyrenkova, N. P. 1941""]]}",52.3261,language,88.4344,Eurasia,,Shor,"('Kondoma [kond1293]':1,'Mrassa [mras1239]':1)'Shor [shor1247][cjs]-l-':1",12044
True,Bookkeeping,0,0,0,,342,342,sdt,shua1252,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""sdt"", ""comment_type"": ""spurious"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""E16/E17/E18/E19/E20/E21/E22/E23/E24 has an entry Shuadit [sdt] for an extinct allegedly Jewish variety of Proven\u00e7al. But Proven\u00e7al spoken by Jews has been investigated and found to be indistinguishable from non-Jewish varieties of Proven\u00e7al\n(**hh:ld:Pansier:Shuadit**, **hh:ld:Banitt:Shuadit**, **hh:h:GuttelAslanov:Judeo-Provencal**:560) which already have entries in E16/E17/E18/E19/E20/E21/E22/E23/E24.""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q56472"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shuadit"", ""label"": null}], ""meds"": [[""301707"", ""wordlist_or_less"", 1925, 33, ""Pansier, P. 1925""], [""575619"", ""wordlist_or_less"", 1896, 15, ""Oesterreicher, Josef 1896""]]}",44.1692,language,5.06601,Eurasia,,Shuadit,'Shuadit [shua1252][sdt]-l-':1,1344
False,Spoken L1 Language,13,0,0,,273,9456,sgh,shug1248,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5867"", ""label"": ""Shughni""}, {""url"": ""https://www.wikidata.org/entity/Q34053"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shughni_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_rsh"", ""label"": ""Shughni""}], ""meds"": [[""129801"", ""long_grammar"", 1973, 365, ""Karamxudoev, Nodir 1973""], [""312700"", ""long_grammar"", 1963, 365, ""Karam\u0161oev, Dodxudo 1963""], [""45624"", ""grammar_sketch"", 1928, 53, ""Georg Morgenstierne 1928""], [""310892"", ""grammar_sketch"", 1912, 24, ""Hjuler, Anton 1912""], [""578844"", ""phonology_or_text"", 1895, 52, ""K. G. Zaleman 1895""]]}",37.5018,language,71.7925,Eurasia,,Shughni,"(('Bartangi [bart1238]':1,'Oroshor [oros1238]':1)'Bartangi-Roshorvi [bart1243]':1,('Khufi [khuf1238]':1,'Rushani [rush1239]':1)'Roshani-Khufi [rosh1238]':1,('Bajui [baju1247]':1,'Barwozi [barw1244]':1,'Ghund Valley [ghun1234]':1,('Nuclear Shughni [nucl1239]':1,'Shahdara [shah1262]':1)'Shughni-Shahdara [shug1255]':1)'Shughni-Shahdara-Bajui [shug1254]':1)'Shughni [shug1248][sgh]-l-':1",12440
False,Spoken L1 Language,0,0,0,,273,12363,sts,shum1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5425"", ""label"": ""Shumashti""}, {""url"": ""https://www.wikidata.org/entity/Q33777"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shumashti_language"", ""label"": null}], ""meds"": [[""45148"", ""grammar_sketch"", 1945, 43, ""Georg Morgenstierne 1945""]]}",34.73008,language,70.782866,Eurasia,,Shumashti,'Shumashti [shum1235][sts]-l-':1,14901
False,Spoken L1 Language,0,0,0,,351,9758,scu,shum1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q22077739"", ""label"": null}, {""url"": ""https://phoible.org/languages/shum1243"", ""label"": null}], ""meds"": [[""470498"", ""phonology_or_text"", 2014, 54, ""Christian Huber 2014""], [""149687"", ""wordlist_or_less"", 1844, 14, ""Cunnigham, Joseph Davey 1844""]]}",31.6862,language,78.3865,Eurasia,,Shumcho,'Shumcho [shum1243][scu]-l-':1,12686
False,Spoken L1 Language,0,0,0,,333,6998,pll,shwe1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q27941664"", ""label"": null}], ""meds"": [[""70326"", ""grammar"", 1921, 198, ""Leslie Milne 1921""], [""14371"", ""wordlist_or_less"", 1900, 3, ""George J. Scott and J. P. Hardiman 1900""]]}",23.6729,language,97.7972,Eurasia,,Shwe Palaung,'Shwe Palaung [shwe1236][pll]-l-':1,9657
False,Spoken L1 Language,8,0,0,,220,2606,sty,sibe1250,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Siberian_Tatar_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q4418344"", ""label"": null}], ""meds"": [[""547132"", ""grammar_sketch"", 1963, 195, ""Axatov, Gabulxaj X. 1963""]]}",57.4921,language,72.5642,Eurasia,,Siberian Tatar,"('Baraba [bara1273]':1,('Tara {Turkic} [tara1312]':1,'Tevriz [tevr1238]':1,'Tobol [tobo1250]':1,'Tyumen [tyum1239]':1,'Zabolotny [zabo1238]':1)'Tobol-Irtysh [tobo1249]':1,'Tom [tomm1241]':1)'Siberian Tatar [sibe1250][sty]-l-':1",4343
False,Unclassifiable,0,0,0,,394,394,sxc,sica1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q36335"", ""label"": null}], ""meds"": [[""551531"", ""wordlist_or_less"", 2012, 23, ""Paolo Poccetti 2012""], [""552194"", ""wordlist_or_less"", 1999, 5, ""de Simone, Carlo 1999""]]}",37.53147,language,13.51352,Eurasia,,Sicana,'Sicana [sica1234][sxc]-l-':1,1765
False,Spoken L1 Language,5,0,0,,351,17751,iii,sich1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/ii"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Nuosu_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sich1238"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_yi"", ""label"": ""Yi""}, {""url"": ""https://www.wikidata.org/entity/Q34235"", ""label"": null}], ""meds"": [[""317870"", ""long_grammar"", 2013, 543, ""Matthias Gerner 2013""], [""142097"", ""long_grammar"", 1950, 382, ""Fu, Mao-chi (Fu Maoji) 1950""], [""575219"", ""wordlist_or_less"", 1913, 31, ""Mueller, Herbert 1913""], [""570623"", ""wordlist_or_less"", 1912, 0, ""D'Ollone, H. M. 1912""]]}",28.1947,language,102.121,Eurasia,,Sichuan Yi,"('Butuo Yi [butu1242]':1,'Huili Yi [huil1243]':1,'Northern Awu Yi [nort2713]':1,'Yinuo Yi [yinu1238]':1,'Yishengzha Yi [yish1238]':1)'Sichuan Yi [sich1238][iii]-l-':1",19863
